loan_id,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp
13615,30341,25,40000,MORTGAGE,9.0,DEBTCONSOLIDATION,3500,13.49,0,2021-07-10 18:45:25.255000+00:00,2021-07-10 18:45:25.255000+00:00
37953,3445,37,145000,MORTGAGE,0.0,DEBTCONSOLIDATION,21000,11.99,0,2020-09-03 13:48:44.508000+00:00,2020-09-03 13:48:44.508000+00:00
18930,38242,21,65004,MORTGAGE,5.0,MEDICAL,1500,7.88,0,2021-05-04 00:54:33.609000+00:00,2021-05-04 00:54:33.609000+00:00
27875,37073,32,42500,RENT,3.0,PERSONAL,4375,12.23,0,2021-01-10 00:39:07.367000+00:00,2021-01-10 00:39:07.367000+00:00
34953,39740,29,36000,RENT,1.0,VENTURE,12000,12.21,1,2020-10-11 19:30:22.521000+00:00,2020-10-11 19:30:22.521000+00:00
24045,56742,21,4200,RENT,3.0,PERSONAL,2750,16.95,1,2021-02-27 20:14:28.497000+00:00,2021-02-27 20:14:28.497000+00:00
36797,33324,37,55236,MORTGAGE,9.0,VENTURE,6500,6.03,0,2020-09-18 07:25:49.476000+00:00,2020-09-18 07:25:49.476000+00:00
20987,43963,24,82000,MORTGAGE,2.0,PERSONAL,8000,5.79,0,2021-04-07 19:40:38.005000+00:00,2021-04-07 19:40:38.005000+00:00
30822,7626,27,65000,MORTGAGE,11.0,VENTURE,4500,11.99,0,2020-12-03 11:10:14.685000+00:00,2020-12-03 11:10:14.685000+00:00
25119,41007,24,22680,RENT,9.0,VENTURE,7000,10.62,1,2021-02-14 03:42:24.608000+00:00,2021-02-14 03:42:24.608000+00:00
19904,26804,25,73000,MORTGAGE,0.0,VENTURE,6500,6.03,0,2021-04-21 14:57:52.987000+00:00,2021-04-21 14:57:52.987000+00:00
34988,97431,27,235000,MORTGAGE,5.0,PERSONAL,28000,15.96,0,2020-10-11 08:47:59.378000+00:00,2020-10-11 08:47:59.378000+00:00
34275,79059,27,150000,MORTGAGE,3.0,EDUCATION,8000,17.19,0,2020-10-20 10:54:18.272000+00:00,2020-10-20 10:54:18.272000+00:00
31275,41064,28,39000,RENT,6.0,MEDICAL,10000,14.96,1,2020-11-27 16:35:56.285000+00:00,2020-11-27 16:35:56.285000+00:00
36411,15464,36,44000,RENT,2.0,MEDICAL,5000,13.22,1,2020-09-23 05:30:25.287000+00:00,2020-09-23 05:30:25.287000+00:00
36771,52171,46,55000,MORTGAGE,3.0,VENTURE,15000,10.37,0,2020-09-18 15:23:01.525000+00:00,2020-09-18 15:23:01.525000+00:00
32095,92659,33,80000,MORTGAGE,1.0,HOMEIMPROVEMENT,6000,7.88,0,2020-11-17 05:45:45.495000+00:00,2020-11-17 05:45:45.495000+00:00
19030,11726,25,75000,RENT,8.0,PERSONAL,9600,12.69,0,2021-05-02 18:19:10.342000+00:00,2021-05-02 18:19:10.342000+00:00
14440,1507,23,56000,RENT,7.0,EDUCATION,9000,13.35,0,2021-06-30 06:23:28.302000+00:00,2021-06-30 06:23:28.302000+00:00
11018,32867,22,34819,RENT,2.0,PERSONAL,16800,10.99,1,2021-08-12 21:10:26.502000+00:00,2021-08-12 21:10:26.502000+00:00
30694,6126,33,63996,MORTGAGE,15.0,DEBTCONSOLIDATION,3200,5.42,0,2020-12-05 02:19:32.467000+00:00,2020-12-05 02:19:32.467000+00:00
27931,23183,28,48000,RENT,4.0,PERSONAL,4500,11.71,0,2021-01-09 07:31:18.337000+00:00,2021-01-09 07:31:18.337000+00:00
31733,80106,30,75000,RENT,2.0,HOMEIMPROVEMENT,10000,7.29,0,2020-11-21 20:29:51.722000+00:00,2020-11-21 20:29:51.722000+00:00
19665,18045,26,71000,MORTGAGE,2.0,DEBTCONSOLIDATION,4400,5.42,0,2021-04-24 16:04:27.596000+00:00,2021-04-24 16:04:27.596000+00:00
10271,8555,21,15120,MORTGAGE,0.0,EDUCATION,1500,10.59,0,2021-08-22 09:40:47.307000+00:00,2021-08-22 09:40:47.307000+00:00
20070,78203,26,45000,RENT,1.0,DEBTCONSOLIDATION,4000,12.21,0,2021-04-19 12:11:08.364000+00:00,2021-04-19 12:11:08.364000+00:00
34109,99737,27,136000,MORTGAGE,3.0,PERSONAL,5000,6.17,0,2020-10-22 13:41:02.895000+00:00,2020-10-22 13:41:02.895000+00:00
32899,33890,29,95000,MORTGAGE,4.0,DEBTCONSOLIDATION,2400,13.72,0,2020-11-06 23:49:14.427000+00:00,2020-11-06 23:49:14.427000+00:00
29903,71910,33,56100,OWN,13.0,HOMEIMPROVEMENT,16000,6.03,0,2020-12-15 04:17:27.510000+00:00,2020-12-15 04:17:27.510000+00:00
21926,39202,25,94000,MORTGAGE,9.0,HOMEIMPROVEMENT,30000,10.65,0,2021-03-26 20:26:20.526000+00:00,2021-03-26 20:26:20.526000+00:00
11133,24401,22,57336,RENT,6.0,MEDICAL,16000,17.27,1,2021-08-11 09:59:44.745000+00:00,2021-08-11 09:59:44.745000+00:00
28023,23030,29,40500,MORTGAGE,0.0,EDUCATION,6000,8.38,0,2021-01-08 03:22:44.931000+00:00,2021-01-08 03:22:44.931000+00:00
38114,41531,50,41496,RENT,9.0,MEDICAL,5000,15.31,1,2020-09-01 12:33:46.048000+00:00,2020-09-01 12:33:46.048000+00:00
14780,19901,22,61000,RENT,3.0,MEDICAL,5000,9.99,0,2021-06-25 22:23:09.194000+00:00,2021-06-25 22:23:09.194000+00:00
24609,36425,21,14400,RENT,2.0,PERSONAL,1825,15.62,1,2021-02-20 15:42:53.270000+00:00,2021-02-20 15:42:53.270000+00:00
12923,35761,21,36000,OWN,5.0,EDUCATION,8800,13.85,0,2021-07-19 14:26:18.264000+00:00,2021-07-19 14:26:18.264000+00:00
29032,43719,30,41000,RENT,14.0,DEBTCONSOLIDATION,6000,6.03,0,2020-12-26 06:43:41.166000+00:00,2020-12-26 06:43:41.166000+00:00
27638,16428,29,38000,MORTGAGE,3.0,EDUCATION,6000,15.21,0,2021-01-13 01:08:59.510000+00:00,2021-01-13 01:08:59.510000+00:00
30352,38256,29,60000,RENT,3.0,DEBTCONSOLIDATION,8000,12.42,0,2020-12-09 10:56:34.040000+00:00,2020-12-09 10:56:34.040000+00:00
30720,63936,28,64000,MORTGAGE,3.0,VENTURE,7200,7.29,0,2020-12-04 18:22:20.418000+00:00,2020-12-04 18:22:20.418000+00:00
13425,89049,25,45600,RENT,2.0,MEDICAL,4000,6.54,0,2021-07-13 04:52:39.463000+00:00,2021-07-13 04:52:39.463000+00:00
27490,30459,30,40000,RENT,4.0,VENTURE,10800,13.57,1,2021-01-14 22:25:21.945000+00:00,2021-01-14 22:25:21.945000+00:00
34439,58495,33,200000,MORTGAGE,5.0,HOMEIMPROVEMENT,25000,9.76,0,2020-10-18 08:44:16.114000+00:00,2020-10-18 08:44:16.114000+00:00
19159,49340,23,27000,RENT,6.0,MEDICAL,10000,10.65,1,2021-05-01 02:51:31.327000+00:00,2021-05-01 02:51:31.327000+00:00
20740,62985,22,74000,MORTGAGE,0.0,VENTURE,19000,20.48,1,2021-04-10 23:14:02.474000+00:00,2021-04-10 23:14:02.474000+00:00
18206,29446,22,61300,MORTGAGE,4.0,VENTURE,13000,9.63,0,2021-05-13 06:22:46.063000+00:00,2021-05-13 06:22:46.063000+00:00
25386,14534,22,31000,RENT,5.0,PERSONAL,5550,11.36,1,2021-02-10 18:01:55.485000+00:00,2021-02-10 18:01:55.485000+00:00
35504,54157,29,37920,RENT,2.0,MEDICAL,12000,13.48,1,2020-10-04 18:57:23.319000+00:00,2020-10-04 18:57:23.319000+00:00
35473,78935,34,54072,MORTGAGE,12.0,MEDICAL,7000,11.89,0,2020-10-05 04:26:21.532000+00:00,2020-10-05 04:26:21.532000+00:00
26304,71129,33,62500,RENT,3.0,DEBTCONSOLIDATION,18400,9.91,0,2021-01-30 01:13:03.893000+00:00,2021-01-30 01:13:03.893000+00:00
27752,6420,32,40000,RENT,2.0,EDUCATION,4000,9.99,0,2021-01-11 14:16:38.985000+00:00,2021-01-11 14:16:38.985000+00:00
19238,30236,25,31200,RENT,3.0,MEDICAL,10000,9.91,1,2021-04-30 02:41:33.946000+00:00,2021-04-30 02:41:33.946000+00:00
30258,15860,31,45000,RENT,3.0,DEBTCONSOLIDATION,8000,10.99,0,2020-12-10 15:41:49.912000+00:00,2020-12-10 15:41:49.912000+00:00
33390,37061,29,107000,MORTGAGE,3.0,PERSONAL,25000,10.99,0,2020-10-31 17:37:29.186000+00:00,2020-10-31 17:37:29.186000+00:00
16677,49349,24,112000,RENT,8.0,HOMEIMPROVEMENT,6400,6.62,0,2021-06-01 18:05:50.817000+00:00,2021-06-01 18:05:50.817000+00:00
28628,38004,34,80000,RENT,4.0,HOMEIMPROVEMENT,5000,6.17,0,2020-12-31 10:18:39.165000+00:00,2020-12-31 10:18:39.165000+00:00
37587,17047,36,35000,OWN,1.0,VENTURE,6000,11.49,0,2020-09-08 05:46:15.666000+00:00,2020-09-08 05:46:15.666000+00:00
30144,77067,35,60000,MORTGAGE,12.0,MEDICAL,16000,15.96,0,2020-12-12 02:34:10.436000+00:00,2020-12-12 02:34:10.436000+00:00
33670,29148,27,118500,MORTGAGE,4.0,DEBTCONSOLIDATION,15000,6.91,0,2020-10-28 03:58:24.038000+00:00,2020-10-28 03:58:24.038000+00:00
35746,47713,39,17760,OWN,0.0,MEDICAL,4375,5.42,1,2020-10-01 16:55:45.013000+00:00,2020-10-01 16:55:45.013000+00:00
29809,33449,27,42504,RENT,2.0,DEBTCONSOLIDATION,7200,10.59,0,2020-12-16 09:02:43.381000+00:00,2020-12-16 09:02:43.381000+00:00
21915,86515,24,47250,RENT,5.0,EDUCATION,12600,11.83,0,2021-03-26 23:48:14.086000+00:00,2021-03-26 23:48:14.086000+00:00
35227,75150,27,48000,RENT,0.0,DEBTCONSOLIDATION,10000,10.62,0,2020-10-08 07:41:24.769000+00:00,2020-10-08 07:41:24.769000+00:00
22665,53128,25,105000,MORTGAGE,6.0,PERSONAL,6500,13.87,0,2021-03-17 10:22:49.583000+00:00,2021-03-17 10:22:49.583000+00:00
23132,12518,24,120000,MORTGAGE,3.0,HOMEIMPROVEMENT,7000,15.62,0,2021-03-11 11:31:33.925000+00:00,2021-03-11 11:31:33.925000+00:00
31060,59483,31,30000,RENT,1.0,PERSONAL,10000,13.48,1,2020-11-30 10:22:01.309000+00:00,2020-11-30 10:22:01.309000+00:00
36797,33324,37,55236,MORTGAGE,9.0,VENTURE,6500,6.03,0,2020-09-18 07:25:49.476000+00:00,2020-09-18 07:25:49.476000+00:00
17360,98947,22,67500,RENT,1.0,VENTURE,7500,9.76,0,2021-05-24 01:10:08.902000+00:00,2021-05-24 01:10:08.902000+00:00
23401,22460,22,126000,MORTGAGE,6.0,EDUCATION,24000,11.36,0,2021-03-08 01:14:22.337000+00:00,2021-03-08 01:14:22.337000+00:00
22840,8869,23,28800,OWN,7.0,MEDICAL,12250,7.51,0,2021-03-15 04:50:53.865000+00:00,2021-03-15 04:50:53.865000+00:00
31255,59824,35,44000,RENT,8.0,DEBTCONSOLIDATION,10000,6.54,0,2020-11-27 22:43:00.939000+00:00,2020-11-27 22:43:00.939000+00:00
10775,17345,21,23040,OWN,0.0,EDUCATION,15000,8.94,0,2021-08-15 23:30:26.041000+00:00,2021-08-15 23:30:26.041000+00:00
22534,76548,25,61000,RENT,1.0,PERSONAL,14400,12.53,0,2021-03-19 02:27:11.062000+00:00,2021-03-19 02:27:11.062000+00:00
31793,97113,29,59354,MORTGAGE,5.0,MEDICAL,9600,13.67,1,2020-11-21 02:08:37.762000+00:00,2020-11-21 02:08:37.762000+00:00
23882,92083,25,170000,MORTGAGE,0.0,EDUCATION,3850,6.17,0,2021-03-01 22:06:09.422000+00:00,2021-03-01 22:06:09.422000+00:00
18455,74849,24,63000,MORTGAGE,8.0,VENTURE,6300,11.49,0,2021-05-10 02:12:39.128000+00:00,2021-05-10 02:12:39.128000+00:00
34738,23093,30,130500,MORTGAGE,1.0,DEBTCONSOLIDATION,25000,15.33,1,2020-10-14 13:16:27.545000+00:00,2020-10-14 13:16:27.545000+00:00
12180,75480,23,18000,RENT,4.0,PERSONAL,3000,13.06,1,2021-07-29 01:43:14.138000+00:00,2021-07-29 01:43:14.138000+00:00
25749,59482,29,280000,MORTGAGE,6.0,VENTURE,15000,12.99,0,2021-02-06 02:59:28.025000+00:00,2021-02-06 02:59:28.025000+00:00
36557,30006,38,32000,RENT,0.0,DEBTCONSOLIDATION,6000,11.36,1,2020-09-21 08:50:45.317000+00:00,2020-09-21 08:50:45.317000+00:00
34694,1984,29,12000,RENT,1.0,EDUCATION,4500,15.05,1,2020-10-15 02:44:01.783000+00:00,2020-10-15 02:44:01.783000+00:00
25207,70123,23,85000,MORTGAGE,8.0,EDUCATION,5000,14.35,0,2021-02-13 00:47:16.133000+00:00,2021-02-13 00:47:16.133000+00:00
21442,62539,23,87000,MORTGAGE,5.0,DEBTCONSOLIDATION,15000,14.35,0,2021-04-02 00:29:37.139000+00:00,2021-04-02 00:29:37.139000+00:00
20669,73092,26,80000,MORTGAGE,10.0,HOMEIMPROVEMENT,7000,6.03,0,2021-04-11 20:57:09.994000+00:00,2021-04-11 20:57:09.994000+00:00
28686,76505,28,276000,RENT,1.0,PERSONAL,5000,6.62,0,2020-12-30 16:34:07.670000+00:00,2020-12-30 16:34:07.670000+00:00
38565,45439,61,78000,MORTGAGE,1.0,PERSONAL,8525,14.54,1,2020-08-26 18:36:10.113000+00:00,2020-08-26 18:36:10.113000+00:00
10114,84747,24,44000,RENT,2.0,DEBTCONSOLIDATION,25000,15.33,1,2021-08-24 09:42:20.837000+00:00,2021-08-24 09:42:20.837000+00:00
38029,25003,38,98000,RENT,4.0,DEBTCONSOLIDATION,16000,16.4,1,2020-09-02 14:33:50.825000+00:00,2020-09-02 14:33:50.825000+00:00
18924,83537,23,34560,RENT,5.0,DEBTCONSOLIDATION,9600,16.02,1,2021-05-04 02:44:41.005000+00:00,2021-05-04 02:44:41.005000+00:00
37375,6024,38,78000,MORTGAGE,19.0,VENTURE,4575,7.74,0,2020-09-10 22:37:16.992000+00:00,2020-09-10 22:37:16.992000+00:00
18857,27371,23,65000,MORTGAGE,7.0,EDUCATION,6000,11.48,0,2021-05-04 23:14:23.594000+00:00,2021-05-04 23:14:23.594000+00:00
29945,24226,30,46800,RENT,0.0,EDUCATION,7500,7.88,0,2020-12-14 15:26:35.738000+00:00,2020-12-14 15:26:35.738000+00:00
30727,28617,32,64000,MORTGAGE,2.0,EDUCATION,8000,6.76,0,2020-12-04 16:13:51.789000+00:00,2020-12-04 16:13:51.789000+00:00
15121,87714,22,41000,MORTGAGE,6.0,EDUCATION,10000,13.57,1,2021-06-21 14:04:28.853000+00:00,2021-06-21 14:04:28.853000+00:00
18461,16249,26,50000,RENT,2.0,HOMEIMPROVEMENT,8400,14.72,0,2021-05-10 00:22:31.732000+00:00,2021-05-10 00:22:31.732000+00:00
30596,75453,32,62217,MORTGAGE,2.0,MEDICAL,6000,14.27,0,2020-12-06 08:18:13.269000+00:00,2020-12-06 08:18:13.269000+00:00
35638,52639,43,350000,MORTGAGE,3.0,MEDICAL,18000,11.49,0,2020-10-03 01:57:58.141000+00:00,2020-10-03 01:57:58.141000+00:00
36837,65203,44,57700,MORTGAGE,4.0,MEDICAL,3600,6.99,0,2020-09-17 19:11:40.169000+00:00,2020-09-17 19:11:40.169000+00:00
18603,38253,24,34000,RENT,0.0,DEBTCONSOLIDATION,9000,11.83,0,2021-05-08 04:56:16.692000+00:00,2021-05-08 04:56:16.692000+00:00
34230,64110,27,145986,MORTGAGE,2.0,MEDICAL,5500,5.42,0,2020-10-21 00:40:13.742000+00:00,2020-10-21 00:40:13.742000+00:00
23268,31801,22,82000,RENT,2.0,EDUCATION,1600,11.89,0,2021-03-09 17:55:26.282000+00:00,2021-03-09 17:55:26.282000+00:00
37809,18091,45,115000,MORTGAGE,8.0,VENTURE,8000,8.94,0,2020-09-05 09:51:42.013000+00:00,2020-09-05 09:51:42.013000+00:00
17937,68741,23,57996,RENT,5.0,DEBTCONSOLIDATION,8000,7.14,0,2021-05-16 16:39:57.651000+00:00,2021-05-16 16:39:57.651000+00:00
35598,31806,30,90000,RENT,14.0,DEBTCONSOLIDATION,18000,8.94,0,2020-10-03 14:12:07.448000+00:00,2020-10-03 14:12:07.448000+00:00
27823,72395,35,63000,RENT,3.0,VENTURE,4000,11.14,0,2021-01-10 16:33:31.465000+00:00,2021-01-10 16:33:31.465000+00:00
10245,38039,23,70550,RENT,3.0,MEDICAL,25000,19.04,1,2021-08-22 17:37:59.357000+00:00,2021-08-22 17:37:59.357000+00:00
34178,93031,27,140000,OWN,12.0,VENTURE,24100,11.83,0,2020-10-21 16:34:37.841000+00:00,2020-10-21 16:34:37.841000+00:00
20534,44491,24,78000,MORTGAGE,4.0,PERSONAL,14500,7.51,0,2021-04-13 14:14:56.405000+00:00,2021-04-13 14:14:56.405000+00:00
16172,83554,25,54000,RENT,1.0,DEBTCONSOLIDATION,7000,20.89,1,2021-06-08 04:34:33.316000+00:00,2021-06-08 04:34:33.316000+00:00
24027,68780,23,9600,RENT,0.0,VENTURE,4000,7.14,1,2021-02-28 01:44:50.685000+00:00,2021-02-28 01:44:50.685000+00:00
34178,93031,27,140000,OWN,12.0,VENTURE,24100,11.83,0,2020-10-21 16:34:37.841000+00:00,2020-10-21 16:34:37.841000+00:00
37491,17073,38,85000,MORTGAGE,15.0,VENTURE,15000,6.03,0,2020-09-09 11:08:14.002000+00:00,2020-09-09 11:08:14.002000+00:00
25539,20725,22,50004,RENT,2.0,EDUCATION,4000,6.92,0,2021-02-08 19:13:46.886000+00:00,2021-02-08 19:13:46.886000+00:00
14162,38186,26,33000,RENT,2.0,MEDICAL,5000,12.69,0,2021-07-03 19:25:50.984000+00:00,2021-07-03 19:25:50.984000+00:00
26195,51521,27,72000,RENT,4.0,HOMEIMPROVEMENT,20000,13.22,1,2021-01-31 10:33:38.254000+00:00,2021-01-31 10:33:38.254000+00:00
36528,23927,42,85000,RENT,3.0,VENTURE,5750,12.99,0,2020-09-21 17:43:01.064000+00:00,2020-09-21 17:43:01.064000+00:00
22106,43517,23,96000,MORTGAGE,2.0,MEDICAL,12000,7.49,0,2021-03-24 13:22:38.646000+00:00,2021-03-24 13:22:38.646000+00:00
27312,64783,35,19000,RENT,2.0,HOMEIMPROVEMENT,3300,13.85,1,2021-01-17 04:52:21.360000+00:00,2021-01-17 04:52:21.360000+00:00
25109,48725,22,100000,MORTGAGE,0.0,PERSONAL,15000,13.85,0,2021-02-14 06:45:56.935000+00:00,2021-02-14 06:45:56.935000+00:00
31504,93591,27,72900,MORTGAGE,3.0,PERSONAL,10000,15.7,0,2020-11-24 18:32:54.003000+00:00,2020-11-24 18:32:54.003000+00:00
19582,93278,23,70000,MORTGAGE,1.0,VENTURE,10000,10.99,0,2021-04-25 17:27:49.907000+00:00,2021-04-25 17:27:49.907000+00:00
30296,75180,30,60000,OWN,11.0,MEDICAL,20000,6.17,0,2020-12-10 04:04:23.070000+00:00,2020-12-10 04:04:23.070000+00:00
23739,96802,22,87000,RENT,6.0,PERSONAL,15000,10.62,0,2021-03-03 17:50:45.694000+00:00,2021-03-03 17:50:45.694000+00:00
12412,98550,22,56000,RENT,1.0,EDUCATION,12000,6.91,0,2021-07-26 02:45:08.159000+00:00,2021-07-26 02:45:08.159000+00:00
38440,29587,78,48000,RENT,41.0,MEDICAL,3000,7.51,0,2020-08-28 08:50:24.197000+00:00,2020-08-28 08:50:24.197000+00:00
16288,31303,21,52000,MORTGAGE,5.0,DEBTCONSOLIDATION,13250,5.99,0,2021-06-06 17:05:30.326000+00:00,2021-06-06 17:05:30.326000+00:00
10381,43939,22,18000,OWN,3.0,PERSONAL,3000,7.9,1,2021-08-21 00:01:51.713000+00:00,2021-08-21 00:01:51.713000+00:00
25200,42634,22,60000,RENT,0.0,EDUCATION,15000,11.71,0,2021-02-13 02:55:44.762000+00:00,2021-02-13 02:55:44.762000+00:00
36848,63073,44,58000,MORTGAGE,13.0,VENTURE,6400,16.29,0,2020-09-17 15:49:46.610000+00:00,2020-09-17 15:49:46.610000+00:00
36776,71004,39,53800,RENT,1.0,HOMEIMPROVEMENT,7000,9.62,0,2020-09-18 13:51:15.362000+00:00,2020-09-18 13:51:15.362000+00:00
30757,49455,28,65000,MORTGAGE,5.0,MEDICAL,4500,15.96,0,2020-12-04 07:03:14.809000+00:00,2020-12-04 07:03:14.809000+00:00
20233,76206,24,75000,MORTGAGE,6.0,VENTURE,25000,10.99,0,2021-04-17 10:19:27.439000+00:00,2021-04-17 10:19:27.439000+00:00
31403,55372,34,48000,RENT,14.0,PERSONAL,10000,15.7,0,2020-11-26 01:26:38.503000+00:00,2020-11-26 01:26:38.503000+00:00
36670,34614,50,51500,OWN,7.0,VENTURE,10875,7.49,0,2020-09-19 22:16:46.025000+00:00,2020-09-19 22:16:46.025000+00:00
36915,33041,37,50000,RENT,5.0,HOMEIMPROVEMENT,8000,10.99,0,2020-09-16 19:20:04.021000+00:00,2020-09-16 19:20:04.021000+00:00
17486,48465,25,59000,RENT,2.0,VENTURE,7800,12.21,0,2021-05-22 10:37:33.586000+00:00,2021-05-22 10:37:33.586000+00:00
32596,51455,29,90000,MORTGAGE,8.0,DEBTCONSOLIDATION,14000,7.9,0,2020-11-10 20:30:27.927000+00:00,2020-11-10 20:30:27.927000+00:00
33870,40729,31,24000,OWN,14.0,PERSONAL,2000,16.29,0,2020-10-25 14:47:37.504000+00:00,2020-10-25 14:47:37.504000+00:00
22157,46929,26,71400,OWN,9.0,MEDICAL,16500,16.45,1,2021-03-23 21:46:35.779000+00:00,2021-03-23 21:46:35.779000+00:00
27952,2184,33,40000,MORTGAGE,4.0,EDUCATION,5000,7.51,0,2021-01-09 01:05:52.451000+00:00,2021-01-09 01:05:52.451000+00:00
33597,40347,29,44000,RENT,0.0,PERSONAL,15000,11.86,1,2020-10-29 02:18:14.023000+00:00,2020-10-29 02:18:14.023000+00:00
30838,48436,34,28500,RENT,0.0,EDUCATION,9175,12.69,1,2020-12-03 06:16:34.962000+00:00,2020-12-03 06:16:34.962000+00:00
36995,66090,36,62000,MORTGAGE,15.0,DEBTCONSOLIDATION,7500,8.59,0,2020-09-15 18:51:45.407000+00:00,2020-09-15 18:51:45.407000+00:00
29370,57359,30,65000,RENT,14.0,DEBTCONSOLIDATION,7000,13.49,0,2020-12-21 23:20:04.523000+00:00,2020-12-21 23:20:04.523000+00:00
19881,57078,22,54000,RENT,6.0,VENTURE,10000,6.62,0,2021-04-21 22:00:01.339000+00:00,2021-04-21 22:00:01.339000+00:00
29232,71075,34,70000,RENT,1.0,EDUCATION,6000,11.89,0,2020-12-23 17:32:54.632000+00:00,2020-12-23 17:32:54.632000+00:00
14456,75240,22,60000,RENT,5.0,PERSONAL,9000,5.99,0,2021-06-30 01:29:48.579000+00:00,2021-06-30 01:29:48.579000+00:00
24369,54888,20,188004,MORTGAGE,4.0,PERSONAL,2000,8.59,0,2021-02-23 17:07:49.111000+00:00,2021-02-23 17:07:49.111000+00:00
14742,77659,21,45000,MORTGAGE,4.0,EDUCATION,5000,7.14,0,2021-06-26 10:00:36.035000+00:00,2021-06-26 10:00:36.035000+00:00
25667,93232,24,105000,RENT,2.0,HOMEIMPROVEMENT,13800,7.66,0,2021-02-07 04:04:29.104000+00:00,2021-02-07 04:04:29.104000+00:00
27951,48428,29,91500,RENT,2.0,MEDICAL,4500,10.65,0,2021-01-09 01:24:13.684000+00:00,2021-01-09 01:24:13.684000+00:00
32919,1009,27,95000,MORTGAGE,11.0,DEBTCONSOLIDATION,18000,13.48,0,2020-11-06 17:42:09.774000+00:00,2020-11-06 17:42:09.774000+00:00
23563,41092,24,135000,MORTGAGE,8.0,MEDICAL,17000,6.17,0,2021-03-05 23:41:02.644000+00:00,2021-03-05 23:41:02.644000+00:00
22429,72348,23,100000,MORTGAGE,5.0,DEBTCONSOLIDATION,20000,11.36,0,2021-03-20 10:34:20.493000+00:00,2021-03-20 10:34:20.493000+00:00
33679,96825,27,107450,MORTGAGE,11.0,PERSONAL,24000,20.86,1,2020-10-28 01:13:12.944000+00:00,2020-10-28 01:13:12.944000+00:00
31891,77651,31,75000,RENT,5.0,HOMEIMPROVEMENT,11100,6.03,0,2020-11-19 20:09:56.960000+00:00,2020-11-19 20:09:56.960000+00:00
28844,72131,29,48000,MORTGAGE,13.0,PERSONAL,6625,8.49,0,2020-12-28 16:14:12.908000+00:00,2020-12-28 16:14:12.908000+00:00
28063,63366,27,41000,MORTGAGE,3.0,PERSONAL,10000,8.59,0,2021-01-07 15:08:35.624000+00:00,2021-01-07 15:08:35.624000+00:00
21037,21057,25,60000,RENT,3.0,PERSONAL,12000,14.26,0,2021-04-07 04:22:56.371000+00:00,2021-04-07 04:22:56.371000+00:00
32082,54619,35,36000,RENT,9.0,MEDICAL,12000,16.29,1,2020-11-17 09:44:21.520000+00:00,2020-11-17 09:44:21.520000+00:00
28159,47115,31,28800,RENT,1.0,VENTURE,5000,9.25,0,2021-01-06 09:46:37.288000+00:00,2021-01-06 09:46:37.288000+00:00
10061,30634,26,260000,OWN,10.0,HOMEIMPROVEMENT,28000,10.99,0,2021-08-25 01:55:06.168000+00:00,2021-08-25 01:55:06.168000+00:00
30179,13626,30,60000,MORTGAGE,14.0,VENTURE,8000,7.51,0,2020-12-11 15:51:47.293000+00:00,2020-12-11 15:51:47.293000+00:00
17264,78751,22,42500,RENT,0.0,EDUCATION,7500,7.9,0,2021-05-25 06:32:07.239000+00:00,2021-05-25 06:32:07.239000+00:00
19786,43908,24,72000,MORTGAGE,6.0,EDUCATION,10000,12.98,0,2021-04-23 03:03:38.442000+00:00,2021-04-23 03:03:38.442000+00:00
15074,28376,23,47000,MORTGAGE,7.0,MEDICAL,8000,10.65,0,2021-06-22 04:27:06.788000+00:00,2021-06-22 04:27:06.788000+00:00
14840,93250,26,70000,RENT,3.0,EDUCATION,5000,17.39,0,2021-06-25 04:01:55.233000+00:00,2021-06-25 04:01:55.233000+00:00
27182,14779,35,54084,RENT,2.0,DEBTCONSOLIDATION,3000,12.61,0,2021-01-18 20:38:21.608000+00:00,2021-01-18 20:38:21.608000+00:00
32713,61089,32,90000,MORTGAGE,8.0,HOMEIMPROVEMENT,25000,11.58,0,2020-11-09 08:43:03.704000+00:00,2020-11-09 08:43:03.704000+00:00
20336,38103,24,82800,RENT,4.0,DEBTCONSOLIDATION,10000,10.59,0,2021-04-16 02:49:00.473000+00:00,2021-04-16 02:49:00.473000+00:00
17089,31015,24,55152,MORTGAGE,8.0,PERSONAL,16000,11.49,0,2021-05-27 12:04:02.956000+00:00,2021-05-27 12:04:02.956000+00:00
13580,52338,22,22000,RENT,6.0,MEDICAL,4350,11.54,0,2021-07-11 05:27:48.399000+00:00,2021-07-11 05:27:48.399000+00:00
18531,94720,26,64000,MORTGAGE,7.0,HOMEIMPROVEMENT,5000,6.62,0,2021-05-09 02:57:45.445000+00:00,2021-05-09 02:57:45.445000+00:00
16953,93108,23,51000,RENT,1.0,MEDICAL,7000,6.99,0,2021-05-29 05:40:10.599000+00:00,2021-05-29 05:40:10.599000+00:00
24612,7850,25,50004,RENT,3.0,PERSONAL,12000,15.31,0,2021-02-20 14:47:49.572000+00:00,2021-02-20 14:47:49.572000+00:00
10504,37829,21,19500,MORTGAGE,0.0,EDUCATION,15000,9.64,1,2021-08-19 10:24:20.095000+00:00,2021-08-19 10:24:20.095000+00:00
17208,3905,21,30000,RENT,5.0,EDUCATION,7500,11.83,0,2021-05-25 23:39:56.268000+00:00,2021-05-25 23:39:56.268000+00:00
